"NO.","FUNC","DATA","UNIT","TIME"
343,"TYPE T","OL/91.8","K","2024/10/25\12:43:04"
344,"TYPE T","OL/91.7","K","2024/10/25\12:43:05"
345,"TYPE T","OL/91.8","K","2024/10/25\12:43:06"
346,"TYPE T","OL/91.8","K","2024/10/25\12:43:06"
347,"TYPE T","OL/91.8","K","2024/10/25\12:43:07"
348,"TYPE T","OL/91.8","K","2024/10/25\12:43:07"
349,"TYPE T","OL/91.8","K","2024/10/25\12:43:08"
350,"TYPE T","OL/91.7","K","2024/10/25\12:43:08"
351,"TYPE T","OL/91.8","K","2024/10/25\12:43:09"
352,"TYPE T","OL/91.7","K","2024/10/25\12:43:10"
353,"TYPE T","OL/91.7","K","2024/10/25\12:43:10"
354,"TYPE T","OL/91.7","K","2024/10/25\12:43:11"
355,"TYPE T","OL/91.7","K","2024/10/25\12:43:11"
356,"TYPE T","OL/91.7","K","2024/10/25\12:43:12"
357,"TYPE T","OL/91.6","K","2024/10/25\12:43:13"
358,"TYPE T","OL/91.6","K","2024/10/25\12:43:13"
359,"TYPE T","OL/91.6","K","2024/10/25\12:43:14"
360,"TYPE T","OL/91.6","K","2024/10/25\12:43:14"
361,"TYPE T","OL/91.6","K","2024/10/25\12:43:15"
362,"TYPE T","OL/91.7","K","2024/10/25\12:43:16"
363,"TYPE T","OL/91.7","K","2024/10/25\12:43:16"
364,"TYPE T","OL/91.7","K","2024/10/25\12:43:17"
365,"TYPE T","OL/91.7","K","2024/10/25\12:43:17"
366,"TYPE T","OL/91.7","K","2024/10/25\12:43:18"
367,"TYPE T","OL/91.7","K","2024/10/25\12:43:19"
368,"TYPE T","OL/91.7","K","2024/10/25\12:43:19"
369,"TYPE T","OL/91.7","K","2024/10/25\12:43:20"
370,"TYPE T","OL/91.7","K","2024/10/25\12:43:20"
371,"TYPE T","OL/91.7","K","2024/10/25\12:43:21"
372,"TYPE T","OL/91.7","K","2024/10/25\12:43:22"
373,"TYPE T","OL/91.7","K","2024/10/25\12:43:22"
374,"TYPE T","OL/91.7","K","2024/10/25\12:43:23"
375,"TYPE T","OL/91.7","K","2024/10/25\12:43:23"
376,"TYPE T","OL/91.6","K","2024/10/25\12:43:24"
377,"TYPE T","OL/91.6","K","2024/10/25\12:43:25"
378,"TYPE T","OL/91.6","K","2024/10/25\12:43:25"
379,"TYPE T","OL/91.6","K","2024/10/25\12:43:26"
380,"TYPE T","OL/91.6","K","2024/10/25\12:43:26"
381,"TYPE T","OL/91.6","K","2024/10/25\12:43:27"
382,"TYPE T","OL/91.6","K","2024/10/25\12:43:27"
383,"TYPE T","OL/91.6","K","2024/10/25\12:43:28"
384,"TYPE T","OL/91.6","K","2024/10/25\12:43:29"
385,"TYPE T","OL/91.6","K","2024/10/25\12:43:29"
386,"TYPE T","OL/91.6","K","2024/10/25\12:43:30"
387,"TYPE T","OL/91.6","K","2024/10/25\12:43:30"
388,"TYPE T","OL/91.6","K","2024/10/25\12:43:31"
389,"TYPE T","OL/91.6","K","2024/10/25\12:43:32"
390,"TYPE T","OL/91.6","K","2024/10/25\12:43:32"
391,"TYPE T","OL/91.6","K","2024/10/25\12:43:33"
392,"TYPE T","OL/91.6","K","2024/10/25\12:43:33"
393,"TYPE T","OL/91.6","K","2024/10/25\12:43:34"
394,"TYPE T","OL/91.6","K","2024/10/25\12:43:35"
395,"TYPE T","OL/91.6","K","2024/10/25\12:43:35"
396,"TYPE T","OL/91.6","K","2024/10/25\12:43:36"
397,"TYPE T","OL/91.6","K","2024/10/25\12:43:36"
398,"TYPE T","OL/91.6","K","2024/10/25\12:43:37"
399,"TYPE T","OL/91.6","K","2024/10/25\12:43:38"
400,"TYPE T","OL/91.6","K","2024/10/25\12:43:38"
401,"TYPE T","OL/91.6","K","2024/10/25\12:43:39"
402,"TYPE T","OL/91.6","K","2024/10/25\12:43:39"
403,"TYPE T","OL/91.5","K","2024/10/25\12:43:40"
404,"TYPE T","OL/91.5","K","2024/10/25\12:43:41"
405,"TYPE T","OL/91.5","K","2024/10/25\12:43:41"
406,"TYPE T","OL/91.5","K","2024/10/25\12:43:42"
407,"TYPE T","OL/91.5","K","2024/10/25\12:43:42"
408,"TYPE T","OL/91.5","K","2024/10/25\12:43:43"
409,"TYPE T","OL/91.5","K","2024/10/25\12:43:44"
410,"TYPE T","OL/91.5","K","2024/10/25\12:43:44"
411,"TYPE T","OL/91.5","K","2024/10/25\12:43:45"
412,"TYPE T","OL/91.5","K","2024/10/25\12:43:45"
413,"TYPE T","OL/91.5","K","2024/10/25\12:43:46"
414,"TYPE T","OL/91.5","K","2024/10/25\12:43:46"
415,"TYPE T","OL/91.5","K","2024/10/25\12:43:47"
416,"TYPE T","OL/91.5","K","2024/10/25\12:43:48"
417,"TYPE T","OL/91.5","K","2024/10/25\12:43:48"
418,"TYPE T","OL/91.5","K","2024/10/25\12:43:49"
419,"TYPE T","OL/91.5","K","2024/10/25\12:43:49"
420,"TYPE T","OL/91.5","K","2024/10/25\12:43:50"
421,"TYPE T","OL/91.5","K","2024/10/25\12:43:51"
422,"TYPE T","OL/91.4","K","2024/10/25\12:43:51"
423,"TYPE T","OL/91.4","K","2024/10/25\12:43:52"
424,"TYPE T","OL/91.4","K","2024/10/25\12:43:52"
425,"TYPE T","OL/91.4","K","2024/10/25\12:43:53"
426,"TYPE T","OL/91.4","K","2024/10/25\12:43:54"
427,"TYPE T","OL/91.4","K","2024/10/25\12:43:54"
428,"TYPE T","OL/91.4","K","2024/10/25\12:43:55"
429,"TYPE T","OL/91.4","K","2024/10/25\12:43:55"
430,"TYPE T","OL/91.4","K","2024/10/25\12:43:56"
431,"TYPE T","OL/91.4","K","2024/10/25\12:43:57"
432,"TYPE T","OL/91.4","K","2024/10/25\12:43:57"
433,"TYPE T","OL/91.4","K","2024/10/25\12:43:58"
434,"TYPE T","OL/91.4","K","2024/10/25\12:43:58"
435,"TYPE T","OL/91.5","K","2024/10/25\12:43:59"
436,"TYPE T","OL/91.5","K","2024/10/25\12:44:00"
437,"TYPE T","OL/91.5","K","2024/10/25\12:44:00"
438,"TYPE T","OL/91.5","K","2024/10/25\12:44:01"
439,"TYPE T","OL/91.5","K","2024/10/25\12:44:01"
440,"TYPE T","OL/91.5","K","2024/10/25\12:44:02"
441,"TYPE T","OL/91.5","K","2024/10/25\12:44:03"
442,"TYPE T","OL/91.5","K","2024/10/25\12:44:03"
443,"TYPE T","OL/91.5","K","2024/10/25\12:44:04"
444,"TYPE T","OL/91.5","K","2024/10/25\12:44:04"
445,"TYPE T","OL/91.5","K","2024/10/25\12:44:05"
446,"TYPE T","OL/91.5","K","2024/10/25\12:44:06"
447,"TYPE T","OL/91.4","K","2024/10/25\12:44:06"
448,"TYPE T","OL/91.4","K","2024/10/25\12:44:07"
449,"TYPE T","OL/91.4","K","2024/10/25\12:44:07"
450,"TYPE T","OL/91.3","K","2024/10/25\12:44:08"
451,"TYPE T","OL/91.3","K","2024/10/25\12:44:08"
452,"TYPE T","OL/91.4","K","2024/10/25\12:44:09"
453,"TYPE T","OL/91.3","K","2024/10/25\12:44:10"
454,"TYPE T","OL/91.3","K","2024/10/25\12:44:10"
455,"TYPE T","OL/91.3","K","2024/10/25\12:44:11"
456,"TYPE T","OL/91.3","K","2024/10/25\12:44:11"
457,"TYPE T","OL/91.3","K","2024/10/25\12:44:12"
458,"TYPE T","OL/91.4","K","2024/10/25\12:44:13"
459,"TYPE T","OL/91.4","K","2024/10/25\12:44:13"
460,"TYPE T","OL/91.4","K","2024/10/25\12:44:14"
461,"TYPE T","OL/91.4","K","2024/10/25\12:44:14"
462,"TYPE T","OL/91.4","K","2024/10/25\12:44:15"
463,"TYPE T","OL/91.3","K","2024/10/25\12:44:16"
464,"TYPE T","OL/91.3","K","2024/10/25\12:44:16"
465,"TYPE T","OL/91.3","K","2024/10/25\12:44:17"
466,"TYPE T","OL/91.3","K","2024/10/25\12:44:17"
467,"TYPE T","OL/91.3","K","2024/10/25\12:44:18"
468,"TYPE T","OL/91.3","K","2024/10/25\12:44:19"
469,"TYPE T","OL/91.3","K","2024/10/25\12:44:19"
470,"TYPE T","OL/91.3","K","2024/10/25\12:44:20"
471,"TYPE T","OL/91.3","K","2024/10/25\12:44:20"
472,"TYPE T","OL/91.3","K","2024/10/25\12:44:21"
473,"TYPE T","OL/91.4","K","2024/10/25\12:44:22"
474,"TYPE T","OL/91.4","K","2024/10/25\12:44:22"
475,"TYPE T","OL/91.4","K","2024/10/25\12:44:23"
476,"TYPE T","OL/91.4","K","2024/10/25\12:44:23"
477,"TYPE T","OL/91.4","K","2024/10/25\12:44:24"
478,"TYPE T","OL/91.4","K","2024/10/25\12:44:25"
479,"TYPE T","OL/91.4","K","2024/10/25\12:44:25"
480,"TYPE T","OL/91.4","K","2024/10/25\12:44:26"
481,"TYPE T","OL/91.4","K","2024/10/25\12:44:26"
482,"TYPE T","OL/91.4","K","2024/10/25\12:44:27"
483,"TYPE T","OL/91.3","K","2024/10/25\12:44:27"
484,"TYPE T","OL/91.4","K","2024/10/25\12:44:28"
485,"TYPE T","OL/91.4","K","2024/10/25\12:44:29"
486,"TYPE T","OL/91.4","K","2024/10/25\12:44:29"
487,"TYPE T","OL/91.4","K","2024/10/25\12:44:30"
488,"TYPE T","OL/91.4","K","2024/10/25\12:44:30"
489,"TYPE T","OL/91.4","K","2024/10/25\12:44:31"
490,"TYPE T","OL/91.4","K","2024/10/25\12:44:32"
491,"TYPE T","OL/91.4","K","2024/10/25\12:44:32"
492,"TYPE T","OL/91.4","K","2024/10/25\12:44:33"
493,"TYPE T","OL/91.4","K","2024/10/25\12:44:33"
494,"TYPE T","OL/91.4","K","2024/10/25\12:44:34"
495,"TYPE T","OL/91.4","K","2024/10/25\12:44:35"
496,"TYPE T","OL/91.4","K","2024/10/25\12:44:35"
497,"TYPE T","OL/91.3","K","2024/10/25\12:44:36"
498,"TYPE T","OL/91.4","K","2024/10/25\12:44:36"
499,"TYPE T","OL/91.3","K","2024/10/25\12:44:37"
500,"TYPE T","OL/91.4","K","2024/10/25\12:44:38"
501,"TYPE T","OL/91.3","K","2024/10/25\12:44:38"
502,"TYPE T","OL/91.3","K","2024/10/25\12:44:39"
503,"TYPE T","OL/91.4","K","2024/10/25\12:44:39"
504,"TYPE T","OL/91.4","K","2024/10/25\12:44:40"
505,"TYPE T","OL/91.3","K","2024/10/25\12:44:41"
506,"TYPE T","OL/91.4","K","2024/10/25\12:44:41"
507,"TYPE T","OL/91.4","K","2024/10/25\12:44:42"
508,"TYPE T","OL/91.3","K","2024/10/25\12:44:42"
509,"TYPE T","OL/91.4","K","2024/10/25\12:44:43"
510,"TYPE T","OL/91.3","K","2024/10/25\12:44:44"
511,"TYPE T","OL/91.3","K","2024/10/25\12:44:44"
512,"TYPE T","OL/91.4","K","2024/10/25\12:44:45"
513,"TYPE T","OL/91.3","K","2024/10/25\12:44:45"
514,"TYPE T","OL/91.3","K","2024/10/25\12:44:46"
515,"TYPE T","OL/91.3","K","2024/10/25\12:44:46"
516,"TYPE T","OL/91.3","K","2024/10/25\12:44:47"
517,"TYPE T","OL/91.3","K","2024/10/25\12:44:48"
518,"TYPE T","OL/91.3","K","2024/10/25\12:44:48"
519,"TYPE T","OL/91.3","K","2024/10/25\12:44:49"
520,"TYPE T","OL/91.3","K","2024/10/25\12:44:49"
521,"TYPE T","OL/91.3","K","2024/10/25\12:44:50"
522,"TYPE T","OL/91.3","K","2024/10/25\12:44:51"
523,"TYPE T","OL/91.3","K","2024/10/25\12:44:51"
524,"TYPE T","OL/91.3","K","2024/10/25\12:44:52"
525,"TYPE T","OL/91.3","K","2024/10/25\12:44:52"
526,"TYPE T","OL/91.3","K","2024/10/25\12:44:53"
527,"TYPE T","OL/91.4","K","2024/10/25\12:44:54"
528,"TYPE T","OL/91.3","K","2024/10/25\12:44:54"
529,"TYPE T","OL/91.3","K","2024/10/25\12:44:55"
530,"TYPE T","OL/91.3","K","2024/10/25\12:44:55"
531,"TYPE T","OL/91.3","K","2024/10/25\12:44:56"
532,"TYPE T","OL/91.3","K","2024/10/25\12:44:57"
533,"TYPE T","OL/91.3","K","2024/10/25\12:44:57"
534,"TYPE T","OL/91.3","K","2024/10/25\12:44:58"
535,"TYPE T","OL/91.2","K","2024/10/25\12:44:58"
536,"TYPE T","OL/91.2","K","2024/10/25\12:44:59"
537,"TYPE T","OL/91.2","K","2024/10/25\12:45:00"
538,"TYPE T","OL/91.3","K","2024/10/25\12:45:00"
539,"TYPE T","OL/91.3","K","2024/10/25\12:45:01"
540,"TYPE T","OL/91.3","K","2024/10/25\12:45:01"
541,"TYPE T","OL/91.3","K","2024/10/25\12:45:02"
542,"TYPE T","OL/91.3","K","2024/10/25\12:45:03"
543,"TYPE T","OL/91.3","K","2024/10/25\12:45:03"
544,"TYPE T","OL/91.3","K","2024/10/25\12:45:04"
545,"TYPE T","OL/91.3","K","2024/10/25\12:45:04"
546,"TYPE T","OL/91.3","K","2024/10/25\12:45:05"
547,"TYPE T","OL/91.2","K","2024/10/25\12:45:06"
548,"TYPE T","OL/91.2","K","2024/10/25\12:45:06"
549,"TYPE T","OL/91.2","K","2024/10/25\12:45:07"
550,"TYPE T","OL/91.2","K","2024/10/25\12:45:07"
551,"TYPE T","OL/91.2","K","2024/10/25\12:45:08"
552,"TYPE T","OL/91.2","K","2024/10/25\12:45:08"
553,"TYPE T","OL/91.2","K","2024/10/25\12:45:09"
554,"TYPE T","OL/91.2","K","2024/10/25\12:45:10"
555,"TYPE T","OL/91.2","K","2024/10/25\12:45:10"
556,"TYPE T","OL/91.2","K","2024/10/25\12:45:11"
557,"TYPE T","OL/91.2","K","2024/10/25\12:45:11"
558,"TYPE T","OL/91.1","K","2024/10/25\12:45:12"
559,"TYPE T","OL/91.1","K","2024/10/25\12:45:13"
560,"TYPE T","OL/91.1","K","2024/10/25\12:45:13"
561,"TYPE T","OL/91.1","K","2024/10/25\12:45:14"
562,"TYPE T","OL/91.1","K","2024/10/25\12:45:14"
563,"TYPE T","OL/91.1","K","2024/10/25\12:45:15"
564,"TYPE T","OL/91.1","K","2024/10/25\12:45:16"
565,"TYPE T","OL/91.1","K","2024/10/25\12:45:16"
566,"TYPE T","OL/91.1","K","2024/10/25\12:45:17"
567,"TYPE T","OL/91.1","K","2024/10/25\12:45:17"
568,"TYPE T","OL/91.1","K","2024/10/25\12:45:18"
569,"TYPE T","OL/91.1","K","2024/10/25\12:45:19"
570,"TYPE T","OL/91.2","K","2024/10/25\12:45:19"
571,"TYPE T","OL/91.2","K","2024/10/25\12:45:20"
572,"TYPE T","OL/91.2","K","2024/10/25\12:45:20"
573,"TYPE T","OL/91.2","K","2024/10/25\12:45:21"
574,"TYPE T","OL/91.1","K","2024/10/25\12:45:22"
575,"TYPE T","OL/91.1","K","2024/10/25\12:45:22"
576,"TYPE T","OL/91.1","K","2024/10/25\12:45:23"
577,"TYPE T","OL/91.1","K","2024/10/25\12:45:23"
578,"TYPE T","OL/91.1","K","2024/10/25\12:45:24"
579,"TYPE T","OL/91.1","K","2024/10/25\12:45:25"
580,"TYPE T","OL/91.0","K","2024/10/25\12:45:25"
581,"TYPE T","OL/91.0","K","2024/10/25\12:45:26"
582,"TYPE T","OL/91.0","K","2024/10/25\12:45:26"
583,"TYPE T","OL/91.1","K","2024/10/25\12:45:27"
584,"TYPE T","OL/91.1","K","2024/10/25\12:45:27"
585,"TYPE T","OL/91.1","K","2024/10/25\12:45:28"
586,"TYPE T","OL/91.1","K","2024/10/25\12:45:29"
587,"TYPE T","OL/91.1","K","2024/10/25\12:45:29"
588,"TYPE T","OL/91.1","K","2024/10/25\12:45:30"
589,"TYPE T","OL/91.2","K","2024/10/25\12:45:30"
590,"TYPE T","OL/91.2","K","2024/10/25\12:45:31"
591,"TYPE T","OL/91.2","K","2024/10/25\12:45:32"
592,"TYPE T","OL/91.2","K","2024/10/25\12:45:32"
593,"TYPE T","OL/91.2","K","2024/10/25\12:45:33"
594,"TYPE T","OL/91.2","K","2024/10/25\12:45:33"
595,"TYPE T","OL/91.2","K","2024/10/25\12:45:34"
596,"TYPE T","OL/91.2","K","2024/10/25\12:45:35"
597,"TYPE T","OL/91.2","K","2024/10/25\12:45:35"
598,"TYPE T","OL/91.2","K","2024/10/25\12:45:36"
599,"TYPE T","OL/91.2","K","2024/10/25\12:45:36"
600,"TYPE T","OL/91.2","K","2024/10/25\12:45:37"
601,"TYPE T","OL/91.1","K","2024/10/25\12:45:38"
602,"TYPE T","OL/91.1","K","2024/10/25\12:45:38"
603,"TYPE T","OL/91.1","K","2024/10/25\12:45:39"
604,"TYPE T","OL/91.1","K","2024/10/25\12:45:39"
605,"TYPE T","OL/91.2","K","2024/10/25\12:45:40"
606,"TYPE T","OL/91.1","K","2024/10/25\12:45:41"
607,"TYPE T","OL/91.1","K","2024/10/25\12:45:41"
608,"TYPE T","OL/91.2","K","2024/10/25\12:45:42"
609,"TYPE T","OL/91.2","K","2024/10/25\12:45:42"
610,"TYPE T","OL/91.1","K","2024/10/25\12:45:43"
611,"TYPE T","OL/91.1","K","2024/10/25\12:45:44"
612,"TYPE T","OL/91.1","K","2024/10/25\12:45:44"
613,"TYPE T","OL/91.1","K","2024/10/25\12:45:45"
614,"TYPE T","OL/91.1","K","2024/10/25\12:45:45"
615,"TYPE T","OL/91.1","K","2024/10/25\12:45:46"
616,"TYPE T","OL/91.1","K","2024/10/25\12:45:46"
617,"TYPE T","OL/91.0","K","2024/10/25\12:45:47"
618,"TYPE T","OL/91.0","K","2024/10/25\12:45:48"
619,"TYPE T","OL/91.0","K","2024/10/25\12:45:48"
620,"TYPE T","OL/91.0","K","2024/10/25\12:45:49"
621,"TYPE T","OL/91.1","K","2024/10/25\12:45:49"
622,"TYPE T","OL/91.1","K","2024/10/25\12:45:50"
623,"TYPE T","OL/91.1","K","2024/10/25\12:45:51"
624,"TYPE T","OL/91.1","K","2024/10/25\12:45:51"
625,"TYPE T","OL/91.1","K","2024/10/25\12:45:52"
626,"TYPE T","OL/91.1","K","2024/10/25\12:45:52"
627,"TYPE T","OL/91.1","K","2024/10/25\12:45:53"
628,"TYPE T","OL/91.1","K","2024/10/25\12:45:54"
629,"TYPE T","OL/91.1","K","2024/10/25\12:45:54"
630,"TYPE T","OL/91.0","K","2024/10/25\12:45:55"
631,"TYPE T","OL/91.0","K","2024/10/25\12:45:55"
632,"TYPE T","OL/91.0","K","2024/10/25\12:45:56"
633,"TYPE T","OL/91.0","K","2024/10/25\12:45:57"
634,"TYPE T","OL/91.0","K","2024/10/25\12:45:57"
635,"TYPE T","OL/91.0","K","2024/10/25\12:45:58"
636,"TYPE T","OL/91.1","K","2024/10/25\12:45:58"
637,"TYPE T","OL/91.0","K","2024/10/25\12:45:59"
638,"TYPE T","OL/91.0","K","2024/10/25\12:46:00"
639,"TYPE T","OL/91.0","K","2024/10/25\12:46:00"
640,"TYPE T","OL/91.0","K","2024/10/25\12:46:01"
641,"TYPE T","OL/91.0","K","2024/10/25\12:46:01"
642,"TYPE T","OL/91.0","K","2024/10/25\12:46:02"
643,"TYPE T","OL/91.0","K","2024/10/25\12:46:03"
644,"TYPE T","OL/91.0","K","2024/10/25\12:46:03"
645,"TYPE T","OL/91.0","K","2024/10/25\12:46:04"
646,"TYPE T","OL/91.0","K","2024/10/25\12:46:04"
647,"TYPE T","OL/91.0","K","2024/10/25\12:46:05"
648,"TYPE T","OL/91.0","K","2024/10/25\12:46:06"
649,"TYPE T","OL/91.0","K","2024/10/25\12:46:06"
650,"TYPE T","OL/91.0","K","2024/10/25\12:46:07"
651,"TYPE T","OL/91.0","K","2024/10/25\12:46:07"
652,"TYPE T","OL/91.0","K","2024/10/25\12:46:08"
653,"TYPE T","OL/91.0","K","2024/10/25\12:46:08"
654,"TYPE T","OL/91.0","K","2024/10/25\12:46:09"
655,"TYPE T","OL/91.0","K","2024/10/25\12:46:10"
656,"TYPE T","OL/91.0","K","2024/10/25\12:46:10"
657,"TYPE T","OL/91.0","K","2024/10/25\12:46:11"
658,"TYPE T","OL/91.0","K","2024/10/25\12:46:11"
659,"TYPE T","OL/91.0","K","2024/10/25\12:46:12"
660,"TYPE T","OL/91.0","K","2024/10/25\12:46:13"
661,"TYPE T","OL/91.0","K","2024/10/25\12:46:13"
662,"TYPE T","OL/91.0","K","2024/10/25\12:46:14"
663,"TYPE T","OL/91.0","K","2024/10/25\12:46:14"
664,"TYPE T","OL/91.0","K","2024/10/25\12:46:15"
665,"TYPE T","OL/91.0","K","2024/10/25\12:46:16"
666,"TYPE T","OL/91.0","K","2024/10/25\12:46:16"
667,"TYPE T","OL/91.0","K","2024/10/25\12:46:17"
668,"TYPE T","OL/91.0","K","2024/10/25\12:46:17"
669,"TYPE T","OL/91.0","K","2024/10/25\12:46:18"
670,"TYPE T","OL/91.0","K","2024/10/25\12:46:19"
671,"TYPE T","OL/91.0","K","2024/10/25\12:46:19"
672,"TYPE T","OL/91.0","K","2024/10/25\12:46:20"
673,"TYPE T","OL/91.0","K","2024/10/25\12:46:20"
674,"TYPE T","OL/91.0","K","2024/10/25\12:46:21"
675,"TYPE T","OL/90.9","K","2024/10/25\12:46:22"
676,"TYPE T","OL/90.9","K","2024/10/25\12:46:22"
677,"TYPE T","OL/91.0","K","2024/10/25\12:46:23"
678,"TYPE T","OL/90.9","K","2024/10/25\12:46:23"
679,"TYPE T","OL/90.9","K","2024/10/25\12:46:24"
680,"TYPE T","OL/91.0","K","2024/10/25\12:46:25"
681,"TYPE T","OL/90.9","K","2024/10/25\12:46:25"
682,"TYPE T","OL/90.9","K","2024/10/25\12:46:26"
683,"TYPE T","OL/91.0","K","2024/10/25\12:46:26"
